,minicluster_size,mpitype,runtime,analysis,ranks
kubernetes-8/mpich/size_8_hello_cxx/mpis-8-hello_cxx-9,8,mpich,0.32705235481262207,hello_cxx,448
kubernetes-8/mpich/size_8_hello_cxx/mpis-8-hello_cxx-4,8,mpich,0.301710844039917,hello_cxx,448
kubernetes-8/mpich/size_8_hello_cxx/mpis-8-hello_cxx-5,8,mpich,0.31111788749694824,hello_cxx,448
kubernetes-8/mpich/size_8_hello_cxx/mpis-8-hello_cxx-12,8,mpich,0.31151318550109863,hello_cxx,448
kubernetes-8/mpich/size_8_hello_cxx/mpis-8-hello_cxx-19,8,mpich,0.3016316890716553,hello_cxx,448
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-6,6,mpich,0.28748536109924316,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-13,6,mpich,0.27080726623535156,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-14,6,mpich,0.2834913730621338,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-0,6,mpich,0.2823190689086914,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-18,6,mpich,0.2775917053222656,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-10,6,mpich,0.3125441074371338,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-3,6,mpich,0.28554534912109375,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-1,6,mpich,0.268343448638916,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-5,6,mpich,0.27472400665283203,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-15,6,mpich,0.2833993434906006,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-2,6,mpich,0.2754993438720703,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-4,6,mpich,0.29390835762023926,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-16,6,mpich,0.2842369079589844,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-9,6,mpich,0.28565025329589844,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-12,6,mpich,0.2755143642425537,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-17,6,mpich,0.27885937690734863,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-11,6,mpich,0.2802772521972656,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-7,6,mpich,0.27900075912475586,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-19,6,mpich,0.2759227752685547,hello_usempi,336
kubernetes-8/mpich/size_6_hello_usempi/mpis-6-hello_usempi-8,6,mpich,0.292888879776001,hello_usempi,336
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-12,1,mpich,0.42076754570007324,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-19,1,mpich,0.38344860076904297,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-7,1,mpich,0.43027591705322266,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-13,1,mpich,0.35814952850341797,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-8,1,mpich,0.32066845893859863,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-15,1,mpich,0.3846774101257324,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-6,1,mpich,0.4087250232696533,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-9,1,mpich,0.4796290397644043,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-2,1,mpich,0.42917776107788086,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-3,1,mpich,0.39902830123901367,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-16,1,mpich,0.4862184524536133,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-4,1,mpich,0.3927583694458008,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-18,1,mpich,0.44957971572875977,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-17,1,mpich,0.42929887771606445,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-14,1,mpich,0.4412376880645752,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-5,1,mpich,0.4864327907562256,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-0,1,mpich,0.5182099342346191,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-1,1,mpich,0.33544063568115234,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-11,1,mpich,0.34888243675231934,ring_mpifh-noaff,56
kubernetes-8/mpich/size_1_ring_mpifh-noaff/mpis-1-ring_mpifh-noaff-10,1,mpich,0.31010961532592773,ring_mpifh-noaff,56
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-4,8,mpich,0.2150287628173828,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-1,8,mpich,0.2331066131591797,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-17,8,mpich,0.22238826751708984,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-13,8,mpich,0.21909236907958984,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-8,8,mpich,0.21673035621643066,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-16,8,mpich,0.22589445114135742,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-11,8,mpich,0.22543978691101074,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-5,8,mpich,0.22758746147155762,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-10,8,mpich,0.21347904205322266,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-19,8,mpich,0.23300409317016602,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-6,8,mpich,0.22255969047546387,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-7,8,mpich,0.22406530380249023,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-18,8,mpich,0.2601008415222168,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-0,8,mpich,0.22728466987609863,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-2,8,mpich,0.22434163093566895,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-9,8,mpich,0.2191448211669922,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-12,8,mpich,0.21730709075927734,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-3,8,mpich,0.21819686889648438,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-15,8,mpich,0.24354100227355957,ring_mpifh,448
kubernetes-8/mpich/size_8_ring_mpifh/mpis-8-ring_mpifh-14,8,mpich,0.2296302318572998,ring_mpifh,448
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-18,7,mpich,0.22781896591186523,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-14,7,mpich,0.2147388458251953,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-12,7,mpich,0.20970821380615234,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-13,7,mpich,0.23139095306396484,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-4,7,mpich,0.21147894859313965,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-10,7,mpich,0.2080857753753662,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-16,7,mpich,0.21298742294311523,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-5,7,mpich,0.2061784267425537,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-0,7,mpich,0.21620631217956543,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-8,7,mpich,0.21399259567260742,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-17,7,mpich,0.21644306182861328,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-7,7,mpich,0.21094107627868652,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-9,7,mpich,0.22759008407592773,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-3,7,mpich,0.2071993350982666,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-1,7,mpich,0.21247649192810059,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-15,7,mpich,0.2124776840209961,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-6,7,mpich,0.2218005657196045,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-11,7,mpich,0.2142641544342041,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-19,7,mpich,0.20715069770812988,ring_usempi,392
kubernetes-8/mpich/size_7_ring_usempi/mpis-7-ring_usempi-2,7,mpich,0.21651887893676758,ring_usempi,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-13,7,mpich,0.4872887134552002,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-2,7,mpich,0.4877932071685791,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-8,7,mpich,0.5042252540588379,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-4,7,mpich,0.5265531539916992,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-14,7,mpich,0.5038089752197266,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-11,7,mpich,0.5216817855834961,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-1,7,mpich,0.5285065174102783,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-5,7,mpich,0.5294144153594971,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-0,7,mpich,0.507960319519043,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-9,7,mpich,0.5098490715026855,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-7,7,mpich,0.508338212966919,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-19,7,mpich,0.5283164978027344,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-17,7,mpich,0.45688724517822266,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-15,7,mpich,0.5188987255096436,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-10,7,mpich,0.5040910243988037,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-18,7,mpich,0.4927656650543213,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-12,7,mpich,0.4724423885345459,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-6,7,mpich,0.4838416576385498,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-16,7,mpich,0.5161590576171875,hello_usempi-noaff,392
kubernetes-8/mpich/size_7_hello_usempi-noaff/mpis-7-hello_usempi-noaff-3,7,mpich,0.5185205936431885,hello_usempi-noaff,392
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-4,1,mpich,0.19113850593566895,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-19,1,mpich,0.18080854415893555,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-16,1,mpich,0.18341064453125,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-12,1,mpich,0.1836566925048828,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-9,1,mpich,0.1995103359222412,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-0,1,mpich,0.1911325454711914,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-11,1,mpich,0.18170857429504395,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-2,1,mpich,0.1900959014892578,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-3,1,mpich,0.19929909706115723,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-1,1,mpich,0.18815016746520996,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-6,1,mpich,0.1915428638458252,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-8,1,mpich,0.20111918449401855,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-7,1,mpich,0.1946732997894287,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-14,1,mpich,0.18046903610229492,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-17,1,mpich,0.19078302383422852,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-18,1,mpich,0.18156170845031738,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-5,1,mpich,0.19695520401000977,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-13,1,mpich,0.1812915802001953,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-15,1,mpich,0.1889026165008545,hello_usempi,56
kubernetes-8/mpich/size_1_hello_usempi/mpis-1-hello_usempi-10,1,mpich,0.1916654109954834,hello_usempi,56
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-12,2,mpich,0.20733022689819336,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-17,2,mpich,0.22848081588745117,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-19,2,mpich,0.20650029182434082,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-16,2,mpich,0.19548296928405762,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-2,2,mpich,0.2032620906829834,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-13,2,mpich,0.20613384246826172,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-3,2,mpich,0.2035386562347412,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-4,2,mpich,0.20695209503173828,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-11,2,mpich,0.21181321144104004,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-14,2,mpich,0.22200393676757812,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-15,2,mpich,0.2111060619354248,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-18,2,mpich,0.19865632057189941,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-8,2,mpich,0.20396709442138672,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-9,2,mpich,0.20082473754882812,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-0,2,mpich,0.20570945739746094,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-5,2,mpich,0.19910550117492676,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-6,2,mpich,0.20545268058776855,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-10,2,mpich,0.19892334938049316,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-1,2,mpich,0.21737432479858398,hello_cxx,112
kubernetes-8/mpich/size_2_hello_cxx/mpis-2-hello_cxx-7,2,mpich,0.2195451259613037,hello_cxx,112
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-7,6,mpich,0.6185882091522217,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-10,6,mpich,0.7617566585540771,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-1,6,mpich,0.6499145030975342,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-19,6,mpich,0.575488805770874,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-14,6,mpich,0.6334784030914307,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-3,6,mpich,0.8103623390197754,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-8,6,mpich,0.5672225952148438,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-17,6,mpich,0.7683186531066895,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-0,6,mpich,0.8030474185943604,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-13,6,mpich,0.48752307891845703,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-15,6,mpich,0.567878246307373,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-5,6,mpich,0.533447265625,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-2,6,mpich,0.8958406448364258,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-12,6,mpich,0.6927542686462402,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-9,6,mpich,0.5217797756195068,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-11,6,mpich,0.6228220462799072,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-16,6,mpich,0.7568585872650146,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-6,6,mpich,0.6110479831695557,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-18,6,mpich,0.6275961399078369,ring_mpifh-noaff,336
kubernetes-8/mpich/size_6_ring_mpifh-noaff/mpis-6-ring_mpifh-noaff-4,6,mpich,0.6484150886535645,ring_mpifh-noaff,336
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-4,5,mpich,0.2388782501220703,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-0,5,mpich,0.28141021728515625,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-9,5,mpich,0.2513716220855713,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-1,5,mpich,0.25853466987609863,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-3,5,mpich,0.2575507164001465,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-14,5,mpich,0.2600977420806885,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-8,5,mpich,0.25731706619262695,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-10,5,mpich,0.2675771713256836,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-12,5,mpich,0.2554595470428467,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-16,5,mpich,0.2519068717956543,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-15,5,mpich,0.2562429904937744,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-18,5,mpich,0.2466435432434082,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-11,5,mpich,0.23398423194885254,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-6,5,mpich,0.268096923828125,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-5,5,mpich,0.2638428211212158,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-13,5,mpich,0.27924132347106934,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-2,5,mpich,0.30684590339660645,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-19,5,mpich,0.25943827629089355,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-7,5,mpich,0.25133728981018066,hello_c,280
kubernetes-8/mpich/size_5_hello_c/mpis-5-hello_c-17,5,mpich,0.24798297882080078,hello_c,280
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-4,7,mpich,0.21504878997802734,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-11,7,mpich,0.21779084205627441,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-10,7,mpich,0.2165379524230957,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-19,7,mpich,0.225616455078125,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-1,7,mpich,0.21249938011169434,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-18,7,mpich,0.21350359916687012,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-13,7,mpich,0.2184922695159912,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-5,7,mpich,0.2100529670715332,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-7,7,mpich,0.2062990665435791,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-14,7,mpich,0.21484947204589844,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-2,7,mpich,0.21635746955871582,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-16,7,mpich,0.2250974178314209,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-3,7,mpich,0.2165060043334961,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-17,7,mpich,0.2126014232635498,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-8,7,mpich,0.21360373497009277,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-6,7,mpich,0.2113935947418213,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-9,7,mpich,0.2137749195098877,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-15,7,mpich,0.22460412979125977,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-0,7,mpich,0.2137470245361328,ring_mpifh,392
kubernetes-8/mpich/size_7_ring_mpifh/mpis-7-ring_mpifh-12,7,mpich,0.21748733520507812,ring_mpifh,392
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-15,3,mpich,0.7153358459472656,connectivity_c-noaff,168
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-12,3,mpich,0.9486351013183594,connectivity_c-noaff,168
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-18,3,mpich,0.8239343166351318,connectivity_c-noaff,168
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-8,3,mpich,0.8538436889648438,connectivity_c-noaff,168
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-19,3,mpich,0.6763548851013184,connectivity_c-noaff,168
